,no_bathroom,condition,district,price,no_rooms,ref,estate_type,area,altitude,energy_efficiency,longitude,area_total,area_usage
872,2.0,Usado,Arroios,420000.0,3.0,113180245,Apartamento,,-9.1326749,,38.7223319,110.0,110.0
875,3.0,Usado,Arroios,910000.0,,113190015,Prédio,Arroios,-9.1326749,F,38.7223319,260.0,260.0
877,2.0,Novo,Arroios,530000.0,2.0,113190017,Apartamento,Arroios,-9.1326749,D,38.7223319,127.0,127.0
881,2.0,Renovado,Arroios,320000.0,3.0,113190035,Apartamento,Anjos,-9.1326749,F,38.7223319,85.0,80.0
882,2.0,Usado,Avenidas Novas,430000.0,,113190037,Loja,,-9.1471513,C,38.7410926,103.0,100.0
883,2.0,Renovado,Santo António,560000.0,3.0,113190039,Apartamento,Arroios,-9.1418613,D,38.7206333,127.0,120.0
884,1.0,Usado,Avenidas Novas,475000.0,1.0,113190041,Apartamento,Av. 5 de Outubro,-9.1471513,D,38.7410926,80.0,63.0
885,2.0,Usado,Arroios,1100000.0,,113190044,Loja,,-9.1326749,C,38.7223319,540.0,
886,1.0,Usado,Avenidas Novas,465000.0,6.0,113190059,Apartamento,Avenidas Novas,-9.1471513,D,38.7410926,127.0,127.0
893,2.0,Usado,Avenidas Novas,900000.0,,113190072,Loja,Avenidas Novas,-9.1471513,C,38.7410926,157.0,106.0
894,2.0,Usado,Avenidas Novas,685000.0,2.0,113190074,Apartamento,Avenidas Novas,-9.1471513,C,38.7410926,115.0,115.0
895,1.0,Usado,Santo António,169000.0,1.0,113190077,Apartamento,Avenida da Liberdade,-9.1418613,D,38.7206333,37.0,35.0
898,4.0,Novo,Avenidas Novas,695000.0,3.0,113190084,Apartamento,Avenidas Novas,-9.1471513,D,38.7410926,120.0,100.0
905,3.0,Usado,Avenidas Novas,820000.0,5.0,113190098,Apartamento,,-9.1471513,D,38.7410926,195.0,180.0
906,,Planta,Arroios,1150000.0,,113190099,Prédio,Martim Moniz,-9.1326749,,38.7223319,412.0,290.0
908,3.0,Novo,Santa Maria Maior,1057000.0,5.0,113190104,Apartamento,,-9.1361634,D,38.7113522,151.0,151.0
910,4.0,Usado,Avenidas Novas,570000.0,5.0,113190107,Apartamento,Avenidas Novas,-9.1471513,B,38.7410926,149.0,120.0
911,1.0,Usado,Avenidas Novas,250000.0,3.0,113190108,Apartamento,Avenidas Novas,-9.1471513,F,38.7410926,47.0,69.0
912,1.0,Usado,Santo António,510000.0,2.0,113190110,Apartamento,,-9.1418613,C,38.7206333,100.0,100.0
913,2.0,Usado,Santo António,460000.0,1.0,113190111,Duplex,Marquês Pombal,-9.1418613,B,38.7206333,92.0,91.0
915,1.0,Novo,Avenidas Novas,290000.0,1.0,113190118,Apartamento,Avenidas Novas,-9.1471513,D,38.7410926,36.0,36.0
916,8.0,Novo,Arroios,850000.0,8.0,113190119,Apartamento,Campo Mártires Pátria,-9.1326749,,38.7223319,216.0,154.0
917,2.0,Novo,Arroios,320000.0,2.0,113190120,Apartamento,Campo Mártires Pátria,-9.1326749,,38.7223319,82.25,74.0
918,2.0,Novo,Arroios,320000.0,2.0,113190121,Apartamento,Campo Mártires Pátria,-9.1326749,,38.7223319,82.25,74.0
919,1.0,Novo,Arroios,280000.0,1.0,113190122,Apartamento,Campo Mártires Pátria,-9.1326749,,38.7223319,48.0,48.0
920,3.0,Usado,Arroios,670000.0,4.0,113190123,Apartamento,Arroios,-9.1326749,C,38.7223319,212.0,155.0
921,1.0,Usado,Santa Maria Maior,500000.0,2.0,113190124,Apartamento,Baixa de Lisboa,-9.1361634,E,38.7113522,70.0,70.0
923,1.0,Usado,Arroios,248000.0,1.0,113190128,Apartamento,,-9.1326749,D,38.7223319,41.0,41.0
924,1.0,Usado,Arroios,400000.0,2.0,113190133,Apartamento,,-9.1326749,E,38.7223319,95.0,95.0
925,5.0,Novo,Avenidas Novas,2090000.0,4.0,113190134,Apartamento,Avenidas Novas,-9.1471513,A,38.7410926,310.0,214.0
927,1.0,Novo,Santo António,198000.0,1.0,113190138,Duplex,,-9.1418613,C,38.7206333,53.0,47.0
928,2.0,Usado,Avenidas Novas,630000.0,3.0,113190139,Apartamento,Avenidas Novas,-9.1471513,C,38.7410926,142.0,120.0
929,1.0,Novo,Santo António,410000.0,2.0,113190141,Apartamento,Avenida da Liberdade,-9.1418613,,38.7206333,65.0,61.0
930,3.0,Renovado,Arroios,499000.0,6.0,113190143,Apartamento,,-9.1326749,D,38.7223319,123.0,97.0
931,3.0,Usado,Avenidas Novas,600000.0,3.0,113190145,Apartamento,Avenidas Novas,-9.1471513,E,38.7410926,113.0,100.0
932,2.0,Renovado,Avenidas Novas,498000.0,4.0,113190147,Apartamento,,-9.1471513,E,38.7410926,130.0,123.0
933,1.0,Construção,Santo António,348000.0,1.0,113190148,Apartamento,Campo Mártires Pátria,-9.1418613,,38.7206333,53.59,44.0
934,4.0,Usado,Avenidas Novas,1200000.0,4.0,113190149,Apartamento,Avenidas Novas,-9.1471513,C,38.7410926,184.0,160.0
937,2.0,Novo,Avenidas Novas,985000.0,4.0,113190156,Apartamento,Avenidas Novas,-9.1471513,C,38.7410926,198.0,185.0
938,1.0,Usado,Arroios,250000.0,3.0,113190157,Apartamento,Campo Mártires Pátria,-9.1326749,D,38.7223319,53.0,48.0
939,2.0,Usado,Arroios,680000.0,3.0,113190158,Apartamento,,-9.1326749,E,38.7223319,143.0,143.0
940,1.0,Usado,Arroios,360000.0,3.0,113190159,Apartamento,Arroios,-9.1326749,C,38.7223319,90.0,81.0
941,2.0,Renovado,Santo António,510000.0,3.0,113190161,Apartamento,Marquês Pombal,-9.1418613,,38.7206333,147.0,133.0
942,1.0,Usado,Arroios,460000.0,3.0,113190162,Apartamento,Arroios,-9.1326749,C,38.7223319,114.0,92.0
944,3.0,Usado,Arroios,750000.0,5.0,113190169,Duplex,Arroios,-9.1326749,,38.7223319,200.0,190.0
946,,Novo,Arroios,1770000.0,,113190176,Prédio,,-9.1326749,,38.7223319,337.0,336.0
947,1.0,Usado,Santo António,220000.0,2.0,113190177,Apartamento,,-9.1418613,E,38.7206333,70.0,64.0
948,2.0,Usado,Arroios,465000.0,4.0,113190179,Apartamento,,-9.1326749,C,38.7223319,93.0,93.0
949,2.0,Usado,Santo António,850000.0,6.0,113190181,Apartamento,,-9.1418613,E,38.7206333,237.0,200.0
950,2.0,Usado,Santo António,298000.0,3.0,113190184,Duplex,Avenida da Liberdade,-9.1418613,F,38.7206333,77.0,67.0
951,3.0,Usado,Arroios,970000.0,3.0,113190185,Duplex,Arroios,-9.1326749,D,38.7223319,238.0,200.0
952,3.0,Usado,Avenidas Novas,450000.0,,113190186,Restaurante,Avenidas Novas,-9.1471513,E,38.7410926,37.0,37.0
956,1.0,Usado,Avenidas Novas,348000.0,1.0,113190190,Apartamento,,-9.1471513,D,38.7410926,54.0,54.0
959,1.0,Novo,Avenidas Novas,425000.0,2.0,113200001,Apartamento,,-9.1471513,D,38.7410926,76.0,68.0
961,2.0,Novo,São Domingos de Benfica,915000.0,3.0,215150131,Apartamento,,-9.17392730711595,A,38.7498662969833,190.0,170.0
962,1.0,Usado,Alvalade,150000.0,,215160114,Loja,Quinta dos Barros - Laranjeiras,-9.093761,C,38.76787,70.0,55.0
963,1.0,Novo,São Domingos de Benfica,420000.0,,215180029,Loja,Sete Rios - Laranjeiras,-9.17392730711595,C,38.7498662969833,201.0,200.0
964,3.0,Novo,São Domingos de Benfica,607000.0,3.0,215180051,Apartamento,Green Park - Laranjeiras,-9.17392730711595,C,38.7498662969833,153.0,150.0
965,3.0,Usado,São Domingos de Benfica,550000.0,3.0,215180153,Apartamento,Quinta dos Barros - Laranjeiras,-9.17392730711595,D,38.7498662969833,119.9,108.0
967,2.0,Usado,São Domingos de Benfica,320000.0,3.0,215180175,Apartamento,Est. de Benfica (Sete-Rios / Califa),-9.17392730711595,D,38.7498662969833,90.0,75.0
969,2.0,Usado,São Domingos de Benfica,548500.0,3.0,215190022,Apartamento,Alto dos Moinhos - Laranjeiras,-9.17392730711595,C,38.7498662969833,158.0,130.0
970,3.0,Usado,São Domingos de Benfica,880000.0,3.0,215190031,Apartamento,Quinta dos Barros - Laranjeiras,-9.17392730711595,,38.7498662969833,155.99,122.0
972,3.0,Novo,São Domingos de Benfica,695000.0,4.0,215190058,Apartamento,Laranjeiras Metro,-9.17392730711595,C,38.7498662969833,200.0,200.0
973,4.0,Usado,São Domingos de Benfica,850000.0,4.0,215190075,Apartamento,,-9.17392730711595,C,38.7498662969833,190.0,182.0
975,1.0,Usado,São Domingos de Benfica,165000.0,,215190087,Loja,Soeiros - Laranjeiras,-9.17392730711595,C,38.7498662969833,100.0,96.0
976,2.0,Novo,São Domingos de Benfica,410000.0,3.0,215190094,Apartamento,C. Bordalo Pinheiro - Laranjeiras,-9.17392730711595,C,38.7498662969833,117.0,92.0
977,1.0,Usado,São Domingos de Benfica,365000.0,2.0,215190095,Apartamento,Loja do Cidadão - Laranjeiras,-9.17392730711595,D,38.7498662969833,121.0,90.0
978,2.0,Usado,São Domingos de Benfica,598000.0,3.0,215190098,Apartamento,Loja do Cidadão - Laranjeiras,-9.17392730711595,C,38.7498662969833,141.0,120.0
979,2.0,Usado,São Domingos de Benfica,590000.0,3.0,215190099,Apartamento,Loja do Cidadão - Laranjeiras,-9.17392730711595,D,38.7498662969833,141.0,126.0
980,1.0,Usado,São Domingos de Benfica,57500.0,,215190110,Loja,,-9.17392730711595,C,38.7498662969833,20.0,20.0
983,2.0,Usado,São Domingos de Benfica,375000.0,4.0,215190114,Apartamento,Laranjeiras Metro,-9.17392730711595,D,38.7498662969833,112.0,108.0
984,2.0,Usado,São Domingos de Benfica,660000.0,3.0,215190117,Apartamento,Laranjeiras Metro,-9.17392730711595,C,38.7498662969833,165.0,133.0
985,2.0,Usado,São Domingos de Benfica,460000.0,4.0,215190118,Apartamento,Soeiros - Laranjeiras,-9.17392730711595,C,38.7498662969833,137.0,132.0
986,1.0,Usado,São Domingos de Benfica,249900.0,2.0,215190119,Apartamento,C. Bordalo Pinheiro - Laranjeiras,-9.17392730711595,C,38.7498662969833,61.0,61.0
987,1.0,Usado,São Domingos de Benfica,225000.0,2.0,215190120,Apartamento,Hospital da Cruz Vermelha - Laranjeiras,-9.17392730711595,D,38.7498662969833,75.0,75.0
988,2.0,Usado,São Domingos de Benfica,227500.0,2.0,215190121,Apartamento,Calhariz de Benfica - Laranjeiras,-9.17392730711595,E,38.7498662969833,65.0,64.0
989,1.0,Usado,São Domingos de Benfica,220000.0,2.0,215190124,Apartamento,Hospital da Cruz Vermelha - Laranjeiras,-9.17392730711595,D,38.7498662969833,52.0,51.0
990,2.0,Usado,São Domingos de Benfica,495000.0,3.0,215190125,Apartamento,Loja do Cidadão - Laranjeiras,-9.17392730711595,E,38.7498662969833,110.0,110.0
991,2.0,Usado,São Domingos de Benfica,650000.0,3.0,215190127,Apartamento,Loja do Cidadão - Laranjeiras,-9.17392730711595,,38.7498662969833,160.0,140.0
992,,Usado,Misericórdia,1690000.0,,257150104,Prédio,Chiado - Bairro Alto,-9.1490905,C,38.7111501,593.0,593.0
995,1.0,Usado,Misericórdia,285000.0,,257160159,Loja,Chiado - Santa Catarina,-9.1490905,,38.7111501,62.0,62.0
996,,Usado,Estrela,1500000.0,,257160212,Loja,Lapa - 24 de Julho,-9.1590861,,38.7100523,482.0,482.0
997,,Usado,Estrela,500000.0,,257160215,Loja,Lapa - 24 de Julho,-9.1590861,,38.7100523,278.0,278.0
998,3.0,Usado,Misericórdia,425000.0,2.0,257160221,Apartamento,Chiado - Santa Catarina,-9.1490905,D,38.7111501,96.0,96.0
1000,1.0,Usado,Misericórdia,225000.0,1.0,257170029,Apartamento,Chiado - Santa Catarina,-9.1490905,,38.7111501,46.0,46.0
1001,1.0,Usado,Misericórdia,250000.0,1.0,257170068,Apartamento,Chiado - Bica,-9.1490905,D,38.7111501,45.0,45.0
1002,1.0,Novo,Misericórdia,260000.0,2.0,257170144,Apartamento,Chiado - Bica,-9.1490905,E,38.7111501,50.0,50.0
1003,1.0,Usado,Estrela,140000.0,1.0,257170154,Apartamento,Lapa - Madragoa,-9.1590861,F,38.7100523,55.0,55.0
1004,1.0,Construção,Misericórdia,170000.0,0.0,257170171,Apartamento,Chiado - Bairro Alto,-9.1490905,C,38.7111501,49.0,49.0
1005,1.0,Usado,Estrela,129000.0,1.0,257170179,Apartamento,Lapa - Janelas Verdes,-9.1590861,F,38.7100523,30.0,30.0
1006,1.0,Usado,Estrela,225000.0,2.0,257170287,Apartamento,Lapa - 24 de Julho,-9.1590861,C,38.7100523,94.0,94.0
1007,1.0,Usado,Misericórdia,380000.0,2.0,257170302,Apartamento,Chiado - Santos,-9.1490905,F,38.7111501,80.0,80.0
1008,1.0,Novo,Estrela,132000.0,0.0,257180005,Apartamento,Lapa - Janelas Verdes,-9.1590861,,38.7100523,30.0,30.0
1009,,Usado,Estrela,3000000.0,,257180007,Prédio,Lapa - 24 de Julho,-9.1590861,C,38.7100523,1158.0,1158.0
1010,2.0,Usado,Misericórdia,389000.0,2.0,257180029,Apartamento,Chiado,-9.1490905,D,38.7111501,71.0,71.0
1011,2.0,Usado,Estrela,219000.0,1.0,257180036,Apartamento,Lapa - Madragoa,-9.1590861,D,38.7100523,71.0,71.0
1012,3.0,Usado,Misericórdia,1700000.0,4.0,257180045,Duplex,Chiado,-9.1490905,C,38.7111501,270.0,270.0
1013,1.0,Novo,Estrela,295000.0,2.0,257180047,Apartamento,Lapa,-9.1590861,D,38.7100523,60.0,60.0
1014,1.0,Usado,Misericórdia,179000.0,1.0,257180048,Apartamento,Chiado - Santa Catarina,-9.1490905,D,38.7111501,50.0,50.0
1017,1.0,Usado,Santa Maria Maior,479000.0,2.0,257180059,Apartamento,Chiado - Carmo,-9.1361634,C,38.7113522,100.0,100.0
1018,4.0,Usado,Misericórdia,2350000.0,4.0,257180063,Triplex,Chiado - Príncipe Real,-9.1490905,E,38.7111501,318.0,318.0
1019,1.0,Usado,Misericórdia,265000.0,2.0,257180067,Apartamento,Chiado - São Bento,-9.1490905,E,38.7111501,68.0,68.0
1020,1.0,Usado,Misericórdia,259900.0,1.0,257180087,Apartamento,Chiado - Santa Catarina,-9.1490905,E,38.7111501,58.0,58.0
1022,2.0,Planta,Santa Maria Maior,545000.0,1.0,257180094,Apartamento,Chiado,-9.1361634,C,38.7113522,67.0,67.0
1023,1.0,Planta,Santa Maria Maior,380000.0,0.0,257180095,Apartamento,Chiado,-9.1361634,C,38.7113522,42.0,42.0
1024,1.0,Planta,Santa Maria Maior,540000.0,1.0,257180096,Apartamento,Chiado,-9.1361634,C,38.7113522,63.0,63.0
1025,2.0,Planta,Santa Maria Maior,570000.0,1.0,257180098,Apartamento,Chiado,-9.1361634,C,38.7113522,67.0,67.0
1027,1.0,Usado,Estrela,139000.0,1.0,257180103,Apartamento,Lapa - Santos,-9.1590861,E,38.7100523,60.0,60.0
1028,2.0,Planta,Santa Maria Maior,625000.0,1.0,257180105,Apartamento,Chiado,-9.1361634,C,38.7113522,65.0,65.0
1029,1.0,Planta,Santa Maria Maior,500000.0,1.0,257180106,Apartamento,Chiado,-9.1361634,C,38.7113522,50.0,50.0
1030,1.0,Usado,Misericórdia,169000.0,0.0,257180116,Apartamento,Chiado - Santa Catarina,-9.1490905,D,38.7111501,45.0,45.0
1031,1.0,Usado,Misericórdia,189000.0,1.0,257180120,Apartamento,Chiado - Bairro Alto,-9.1490905,F,38.7111501,30.0,30.0
1033,1.0,Usado,Estrela,169000.0,,257180132,Loja,Lapa - Madragoa,-9.1590861,C,38.7100523,60.0,60.0
1034,1.0,Novo,Misericórdia,269000.0,0.0,257180138,Apartamento,Chiado - Bairro Alto,-9.1490905,C,38.7111501,64.0,64.0
1036,2.0,Construção,Estrela,450000.0,2.0,257180150,Duplex,Lapa,-9.1590861,D,38.7100523,160.0,160.0
1040,,Usado,Estrela,1990000.0,,257180202,Prédio,Lapa - Janelas Verdes,-9.1590861,C,38.7100523,690.0,690.0
1041,1.0,Usado,Misericórdia,245000.0,1.0,257180203,Apartamento,Chiado - Santa Catarina,-9.1490905,F,38.7111501,48.0,48.0
1042,2.0,Novo,Misericórdia,327000.0,2.0,257180207,Apartamento,Chiado - São Bento,-9.1490905,C,38.7111501,48.0,48.0
1044,,Usado,Misericórdia,1200000.0,,257180211,Prédio,Chiado - São Bento,-9.1490905,C,38.7111501,400.0,400.0
1045,1.0,Usado,Misericórdia,415700.0,2.0,257180213,Apartamento,Chiado - Bairro Alto,-9.1490905,D,38.7111501,90.0,90.0
1046,2.0,Construção,Santa Maria Maior,699000.0,1.0,257180214,Apartamento,Chiado - Restauradores,-9.1361634,,38.7113522,73.0,73.0
1048,1.0,Usado,Misericórdia,205000.0,1.0,257180219,Apartamento,Chiado - Bica,-9.1490905,D,38.7111501,40.0,40.0
1050,2.0,Novo,Misericórdia,458000.0,2.0,257180227,Apartamento,Chiado,-9.1490905,C,38.7111501,78.0,78.0
1056,1.0,Usado,Santa Maria Maior,1300000.0,,257180258,Loja,Chiado,-9.1361634,B,38.7113522,110.0,
1057,1.0,Novo,Estrela,217000.0,1.0,257180263,Apartamento,Lapa - Janelas Verdes,-9.1590861,E,38.7100523,30.0,30.0
1058,1.0,Usado,Misericórdia,375000.0,,257180272,Loja,Chiado - São Bento,-9.1490905,C,38.7111501,60.0,60.0
1059,1.0,Usado,Misericórdia,240000.0,1.0,257180274,Apartamento,Chiado - Bica,-9.1490905,D,38.7111501,30.0,30.0
1060,1.0,Novo,Misericórdia,230000.0,2.0,257180277,Apartamento,Chiado - São Bento,-9.1490905,F,38.7111501,65.0,65.0
1061,,Usado,Estrela,1300000.0,,257180280,Prédio,Lapa - Madragoa,-9.1590861,E,38.7100523,421.0,421.0
1062,1.0,Usado,Estrela,249900.0,1.0,257190003,Apartamento,Lapa,-9.1590861,D,38.7100523,53.0,53.0
1063,1.0,Usado,Estrela,495000.0,4.0,257190004,Apartamento,Lapa - Madragoa,-9.1590861,E,38.7100523,97.0,97.0
1064,1.0,Usado,Misericórdia,229900.0,1.0,257190005,Apartamento,Chiado - Santa Catarina,-9.1490905,C,38.7111501,50.0,50.0
1065,,Usado,Misericórdia,1799000.0,,257190006,Prédio,Chiado - Bairro Alto,-9.1490905,E,38.7111501,332.0,332.0
1066,,Usado,Misericórdia,255000.0,2.0,257190007,Apartamento,Chiado - Santa Catarina,-9.1490905,D,38.7111501,32.0,32.0
1070,1.0,Usado,Misericórdia,270000.0,2.0,257190019,Apartamento,Chiado - Bairro Alto,-9.1490905,C,38.7111501,45.0,45.0
1071,2.0,Novo,Estrela,560000.0,3.0,257190024,Apartamento,Lapa,-9.1590861,C,38.7100523,96.0,96.0
1076,,Construção,Misericórdia,1990000.0,,257190034,Prédio,Santos,-9.1490905,,38.7111501,618.0,618.0
1078,5.0,Usado,Misericórdia,1950000.0,3.0,257190038,Apartamento,,-9.1490905,C,38.7111501,273.0,273.0
1082,2.0,Usado,Estrela,400000.0,3.0,257190054,Apartamento,Lapa,-9.1590861,C,38.7100523,105.0,105.0
1083,,Usado,Misericórdia,1199000.0,,257190056,Prédio,Chiado,-9.1490905,D,38.7111501,210.0,210.0
1084,2.0,Planta,Santa Maria Maior,580000.0,1.0,257190061,Apartamento,Chiado,-9.1361634,,38.7113522,70.0,70.0
1085,1.0,Usado,Misericórdia,389000.0,2.0,257190065,Duplex,Chiado,-9.1490905,D,38.7111501,108.0,108.0
1086,1.0,Usado,Estrela,430000.0,2.0,257190071,Duplex,Lapa,-9.1590861,F,38.7100523,85.0,85.0
1087,2.0,Usado,Misericórdia,850000.0,3.0,257190072,Apartamento,Chiado - São Paulo,-9.1490905,C,38.7111501,183.0,183.0
1088,1.0,Usado,Misericórdia,449000.0,2.0,257190076,Apartamento,Chiado - Santa Catarina,-9.1490905,E,38.7111501,76.0,76.0
1089,2.0,Usado,Santa Maria Maior,500000.0,2.0,257190078,Duplex,Chiado - Baixa/Chiado,-9.1361634,E,38.7113522,120.0,120.0
1091,2.0,Usado,Estrela,369500.0,3.0,257190083,Apartamento,Lapa - Janelas Verdes,-9.1590861,D,38.7100523,106.0,106.0
1092,2.0,Usado,Misericórdia,1350000.0,4.0,257190085,Apartamento,Chiado - Bairro Alto,-9.1490905,C,38.7111501,184.0,184.0
1093,2.0,Usado,Estrela,276000.0,,257190086,Loja,Lapa - Janelas Verdes,-9.1590861,A,38.7100523,188.0,188.0
1096,1.0,Usado,Misericórdia,215000.0,1.0,257190105,Apartamento,Chiado - Bairro Alto,-9.1490905,E,38.7111501,35.0,35.0
1097,1.0,Usado,Estrela,325000.0,3.0,257190106,Apartamento,Lapa - Infante Santo,-9.1590861,C,38.7100523,85.0,85.0
1098,1.0,Novo,Santa Maria Maior,365000.0,0.0,257190112,Apartamento,Chiado,-9.1361634,,38.7113522,47.0,47.0
1100,1.0,Usado,Misericórdia,325000.0,2.0,257190122,Apartamento,Chiado - Bairro Alto,-9.1490905,D,38.7111501,60.0,60.0
1101,1.0,Novo,Misericórdia,285000.0,0.0,257190123,Apartamento,Chiado,-9.1490905,C,38.7111501,40.0,40.0
1102,2.0,Novo,Misericórdia,650000.0,2.0,257190124,Apartamento,Chiado,-9.1490905,C,38.7111501,100.0,100.0
1103,1.0,Novo,Misericórdia,375000.0,0.0,257190125,Apartamento,,-9.1490905,C,38.7111501,52.0,52.0
1104,2.0,Novo,Misericórdia,630000.0,2.0,257190126,Apartamento,,-9.1490905,C,38.7111501,96.0,96.0
1105,1.0,Novo,Misericórdia,380000.0,0.0,257190127,Apartamento,Chiado,-9.1490905,C,38.7111501,52.0,52.0
1106,2.0,Novo,Misericórdia,650000.0,2.0,257190128,Apartamento,Chiado,-9.1490905,C,38.7111501,96.0,96.0
1107,1.0,Novo,Misericórdia,500000.0,1.0,257190129,Apartamento,Chiado,-9.1490905,,38.7111501,60.0,60.0
